,index,instance,trait,trait_predicted,low_prob,high_prob,most_contribute_1,most_contribute_2,most_contribute_3,most_contribute_4,most_contribute_5,most_contribute_to_low,most_contribute_to_high,Unnamed: 13,accuracy
18,18,104,,,0.5432979814444577,0.4567020185555423,dur_Comics,freq_Travel...Local,freq_Communication,freq_Sports,freq_Entertainment,freq_Entertainment,dur_Comics,,
19,19,84,,,0.9999999976096394,2.390360471309583e-09,dur_Comics,dur_Games,freq_Communication,freq_Travel...Local,freq_Sports,dur_Games,dur_Comics,,
20,20,60,,,0.8267545023507026,0.17324549764929742,freq_Travel...Local,dur_Comics,freq_Communication,freq_Entertainment,freq_Photography,freq_Travel...Local,dur_Comics,,
21,21,18,,,0.8194523941595081,0.18054760584049198,dur_Comics,freq_Social,freq_Communication,freq_Sports,freq_Business,freq_Social,dur_Comics,,
22,22,92,,,0.0844219866485065,0.9155780133514936,dur_Comics,freq_Social,freq_Productivity,freq_Travel...Local,freq_Weather,freq_Social,dur_Comics,,
23,23,33,,,0.9268264598685712,0.0731735401314289,dur_Comics,freq_Entertainment,freq_Communication,freq_Books...Reference,freq_Media...Video,freq_Communication,dur_Comics,,
24,24,94,,,0.5860067712851401,0.41399322871486,dur_Comics,freq_Social,freq_Communication,freq_Sports,freq_Medical,freq_Social,dur_Comics,,
25,25,48,,,0.032317082043522155,0.9676829179564778,dur_Comics,freq_Entertainment,freq_Communication,freq_Social,freq_Books...Reference,freq_Communication,dur_Comics,,
26,26,7,,,0.9988209804136535,0.001179019586346464,dur_Comics,freq_Communication,freq_Sports,freq_calls,dur_Sports,freq_calls,dur_Comics,,
27,27,16,,,0.7930421809025676,0.20695781909743244,dur_Comics,freq_Social,freq_Books...Reference,freq_Productivity,freq_Media...Video,freq_Social,dur_Comics,,
28,28,128,,,0.20663965376191845,0.7933603462380816,dur_Comics,freq_Communication,freq_Travel...Local,freq_Sports,dur_Sports,freq_Education,dur_Comics,,
29,29,10,,,0.6259515351127246,0.3740484648872755,dur_Comics,freq_Books...Reference,freq_Sports,freq_News...Magazines,freq_Education,freq_News...Magazines,dur_Comics,,
30,30,2,,,0.6673094978908791,0.3326905021091209,dur_Comics,freq_calls,dur_Games,freq_Travel...Local,freq_Communication,dur_Games,dur_Comics,,
31,31,51,,,0.9999841529326481,1.584706735203017e-05,dur_Comics,freq_Travel...Local,freq_Communication,freq_Social,freq_Media...Video,freq_Travel...Local,dur_Comics,,
32,32,101,,,0.00026801413540009165,0.9997319858646,dur_Comics,freq_Entertainment,freq_Books...Reference,freq_Sports,freq_Medical,freq_Medical,dur_Comics,,
33,33,116,,,0.8952952922231423,0.10470470777685766,freq_Travel...Local,freq_Entertainment,dur_Comics,freq_Communication,freq_Social,freq_Travel...Local,freq_Entertainment,,
34,34,30,,,0.9927127798022571,0.00728722019774285,dur_Comics,freq_Media...Video,freq_Sports,freq_News...Magazines,freq_Medical,freq_Media...Video,dur_Comics,,
