,index,instance,trait,trait_predicted,low_prob,high_prob,most_contribute_1,most_contribute_2,most_contribute_3,most_contribute_4,most_contribute_5,most_contribute_to_low,most_contribute_to_high,Unnamed: 13,accuracy
12,12,54,,,0.8660234319531697,0.1339765680468304,freq_Games,dur_Education,dur_Shopping,dur_Finance,freq_Books...Reference,freq_Games,dur_Finance,,
13,13,27,,,0.18220805619944902,0.817791943800551,dur_Education,freq_Games,dur_Shopping,dur_Finance,freq_Health...Fitness,dur_Education,freq_Games,,
14,14,62,,,0.13966542696918247,0.8603345730308175,dur_Education,dur_Shopping,dur_Finance,freq_Games,dur_Business,dur_Education,dur_Finance,,
15,15,115,,,0.0006198008312788932,0.9993801991687212,dur_Education,dur_Shopping,dur_Browser,dur_Finance,freq_Books...Reference,dur_Shopping,dur_Education,,
16,16,114,,,0.381190400858712,0.618809599141288,dur_Education,dur_Shopping,freq_Games,dur_Business,dur_Finance,dur_Education,freq_Games,,
17,17,122,,,0.0631524025172057,0.9368475974827943,dur_Education,dur_Shopping,freq_Games,dur_Finance,dur_Browser,dur_Education,freq_Games,,
18,18,104,,,0.0006070220842340886,0.9993929779157659,dur_Education,freq_Games,freq_Shopping,dur_Browser,dur_Finance,freq_Games,dur_Education,,
19,19,84,,,0.9999999999529665,4.7033595741612086e-11,freq_Games,dur_Education,dur_Shopping,dur_Business,dur_Finance,freq_Games,dur_Finance,,
20,20,60,,,0.04997708936164888,0.9500229106383512,dur_Education,dur_Shopping,dur_Finance,dur_News...Magazines,freq_Games,dur_Shopping,dur_Education,,
21,21,18,,,0.9270757076907161,0.07292429230928384,freq_Games,dur_Education,dur_Finance,dur_Browser,freq_Health...Fitness,freq_Games,dur_Finance,,
22,22,92,,,0.28603763622703143,0.7139623637729685,dur_Education,dur_Shopping,dur_News...Magazines,freq_Health...Fitness,dur_Finance,dur_Education,freq_Health...Fitness,,
23,23,33,,,0.47176310245315195,0.5282368975468481,dur_Education,freq_Books...Reference,freq_Games,dur_Finance,freq_Health...Fitness,dur_Education,freq_Games,,
24,24,94,,,0.9988594332418768,0.0011405667581232744,dur_Education,freq_Health...Fitness,dur_Shopping,dur_Finance,dur_Sports,dur_Education,dur_Finance,,
25,25,48,,,0.999999978310395,2.1689604956597305e-08,dur_Education,freq_Games,dur_Finance,freq_Books...Reference,freq_Social,dur_Education,freq_Games,,
26,26,7,,,0.015085985081395898,0.9849140149186041,dur_Education,freq_Games,dur_Shopping,dur_Finance,dur_Sports,dur_Shopping,dur_Education,,
27,27,16,,,0.999999400154214,5.998457860487298e-07,dur_Education,freq_Games,freq_Health...Fitness,freq_Shopping,dur_Business,freq_Games,dur_Education,,
28,28,128,,,0.001983652097995426,0.9980163479020047,dur_Education,dur_Shopping,freq_Games,dur_Finance,dur_Browser,dur_Shopping,dur_Education,,
29,29,10,,,0.8714664013980102,0.1285335986019897,dur_Shopping,dur_Business,dur_Browser,dur_News...Magazines,freq_Books...Reference,dur_Shopping,dur_Browser,,
30,30,2,,,0.21284253881490495,0.7871574611850951,dur_Education,dur_Shopping,dur_Finance,freq_Games,dur_Games,dur_Education,dur_Finance,,
31,31,51,,,0.14193772366211396,0.858062276337886,dur_Education,freq_Games,dur_Finance,dur_Business,freq_Health...Fitness,dur_Education,freq_Games,,
32,32,101,,,0.44557919723997685,0.5544208027600231,dur_Education,freq_Health...Fitness,dur_Shopping,dur_Finance,dur_News...Magazines,dur_Education,dur_Finance,,
33,33,116,,,0.436379334588772,0.5636206654112281,dur_Education,freq_Health...Fitness,dur_Shopping,dur_Finance,dur_Browser,freq_Health...Fitness,dur_Education,,
34,34,30,,,0.045878117706400906,0.9541218822935991,dur_Education,freq_Shopping,dur_Finance,dur_Browser,freq_Sports,dur_Finance,dur_Education,,
