,index,instance,trait,trait_predicted,low_prob,high_prob,most_contribute_1,most_contribute_2,most_contribute_3,most_contribute_4,most_contribute_5,most_contribute_to_low,most_contribute_to_high,Unnamed: 13,accuracy
12,12,54,,,0.9972885390468927,0.002711460953107352,freq_Sports,dur_Education,freq_Medical,freq_Communication,freq_Transportation,dur_Education,freq_Sports,,
13,13,27,,,0.2763504321890431,0.723649567810957,freq_Sports,dur_Education,dur_Lifestyle,freq_Medical,freq_Communication,dur_Education,freq_Sports,,
14,14,62,,,0.039914884398778834,0.9600851156012212,freq_Sports,dur_Education,freq_calls,freq_Medical,freq_Transportation,dur_Education,freq_Sports,,
15,15,115,,,0.8281067835687624,0.17189321643123756,dur_Education,freq_Sports,freq_Entertainment,freq_Medical,dur_Lifestyle,freq_Entertainment,dur_Education,,
16,16,114,,,0.8152141499750428,0.18478585002495715,freq_Sports,dur_Education,freq_Transportation,freq_Medical,dur_Lifestyle,dur_Education,freq_Sports,,
17,17,122,,,0.30626556184144427,0.6937344381585558,freq_Transportation,freq_Sports,dur_Education,freq_Medical,dur_Lifestyle,dur_Education,freq_Transportation,,
18,18,104,,,0.20112191204690733,0.7988780879530926,dur_Education,freq_Sports,dur_News...Magazines,freq_Shopping,freq_Medical,dur_News...Magazines,dur_Education,,
19,19,84,,,5.487321713487284e-07,0.9999994512678287,freq_Sports,dur_Education,freq_Transportation,freq_Communication,freq_Medical,freq_Sports,freq_Communication,,
20,20,60,,,0.9999500539849909,4.99460150090352e-05,dur_Education,freq_Sports,freq_Travel...Local,freq_Communication,dur_News...Magazines,freq_Travel...Local,dur_Education,,
21,21,18,,,0.17253248356768697,0.8274675164323131,freq_Sports,dur_Education,freq_Medical,freq_Social,freq_Communication,dur_Education,freq_Sports,,
22,22,92,,,0.765696764731036,0.23430323526896404,freq_Sports,dur_Education,dur_News...Magazines,freq_Medical,dur_Lifestyle,dur_Education,freq_Sports,,
23,23,33,,,0.9069307497250664,0.09306925027493373,freq_Sports,dur_Education,freq_Communication,freq_Entertainment,freq_Medical,dur_Education,freq_Sports,,
24,24,94,,,0.9947849615985057,0.005215038401494354,freq_Sports,dur_Education,freq_Communication,freq_Medical,dur_Lifestyle,freq_Sports,freq_Communication,,
25,25,48,,,0.9886400357033236,0.011359964296676552,freq_Sports,dur_Education,dur_Lifestyle,freq_Communication,freq_Lifestyle,dur_Education,freq_Sports,,
26,26,7,,,0.9680638544901088,0.03193614550989115,dur_Education,freq_Sports,freq_Transportation,dur_Lifestyle,freq_Medical,dur_Lifestyle,dur_Education,,
27,27,16,,,0.048975338950192786,0.9510246610498072,freq_Sports,dur_Education,dur_Lifestyle,freq_Lifestyle,dur_News...Magazines,freq_Sports,dur_Education,,
28,28,128,,,0.768534445466851,0.23146555453314893,dur_Education,freq_Sports,freq_Travel...Local,freq_Medical,dur_Lifestyle,freq_Medical,dur_Education,,
29,29,10,,,0.7155775916254073,0.28442240837459265,freq_Sports,dur_Lifestyle,dur_News...Magazines,freq_Medical,freq_News...Magazines,dur_News...Magazines,freq_Sports,,
30,30,2,,,0.36242423646930144,0.6375757635306987,freq_Sports,dur_Education,freq_calls,freq_Communication,freq_Medical,freq_Sports,freq_calls,,
31,31,51,,,0.9991193316144549,0.0008806683855449933,freq_Sports,freq_Travel...Local,dur_Education,freq_Communication,freq_Medical,freq_Travel...Local,freq_Sports,,
32,32,101,,,0.9961419236489327,0.003858076351067304,freq_Sports,dur_Education,dur_News...Magazines,freq_Entertainment,dur_Lifestyle,dur_Education,freq_Sports,,
33,33,116,,,0.9999853455371948,1.465446280520484e-05,dur_Education,freq_Sports,freq_Communication,freq_Travel...Local,freq_calls,freq_Communication,dur_Education,,
34,34,30,,,0.8555693048778314,0.1444306951221685,freq_Sports,dur_Education,freq_Lifestyle,freq_Shopping,freq_Medical,freq_Sports,dur_Education,,
